#"Step"	"Time (ps)"	"Potential Energy (kilocalorie/mole)"	"Kinetic Energy (kilocalorie/mole)"	"Total Energy (kilocalorie/mole)"	"Temperature (K)"	"Box Volume (angstrom**3)"	"Density (gram/(item*milliliter))"
18500	36.999999999999254	-133014.92720029	27011.984506211073	-106002.94269407893	300.9218776151517	438646.2892595673	1.020968895983742
18600	37.1999999999995	-133245.57168249763	27079.625253286926	-106165.9464292107	301.6754164974458	438646.2892595673	1.020968895983742
18700	37.39999999999974	-133008.0256131975	26800.25023203711	-106207.77538116039	298.5630921906576	438646.2892595673	1.020968895983742
18800	37.59999999999999	-133203.28207699175	26898.318930708643	-106304.9631462831	299.65560788245085	438636.12409282645	1.020992556413184
18900	37.80000000000023	-133114.09805710675	26749.62418191906	-106364.4738751877	297.9991023048253	438636.12409282645	1.020992556413184
19000	38.000000000000476	-133288.90167254407	26963.30103282309	-106325.60063972099	300.3795286360394	438904.07738257217	1.0203692349896778
19100	38.20000000000072	-133333.6752862184	26983.36352650208	-106350.31175971635	300.60303103239744	439762.6497982207	1.0183771129226022
19200	38.400000000000965	-133206.6071599383	26967.263063530492	-106239.34409640782	300.42366688583616	439762.6497982207	1.0183771129226022
19300	38.60000000000121	-133096.15978878035	26972.440186525302	-106123.71960225505	300.4813416402358	439994.6476336256	1.017840148922939
19400	38.800000000001454	-133081.6965493294	26956.24485701544	-106125.45169231397	300.30092065104174	440440.25323249865	1.0168103718628516
19500	39.0000000000017	-133001.86532864894	26814.160060763577	-106187.70526788537	298.71805199291543	439481.1512509619	1.0190294086514031
19600	39.20000000000194	-133002.8331791134	26989.780086187006	-106013.05309292639	300.6745134955898	438495.5027340711	1.021319979065564
19700	39.40000000000219	-132930.0013552766	26872.908962841106	-106057.09239243549	299.37253296660816	438617.15644376253	1.0210367084218832
19800	39.60000000000243	-132806.20980429254	26764.88165065532	-106041.32815363722	298.169075234386	439385.3100131017	1.0192516851766198
19900	39.800000000002676	-133070.01386051148	27091.866442905408	-105978.14741760606	301.8117871429787	439385.3100131017	1.0192516851766198
20000	40.00000000000292	-132926.93293202858	27054.626259167995	-105872.30667286059	301.3969199565112	439485.22441425116	1.0190199642538502
20100	40.200000000003165	-133093.94880657937	27147.58485708225	-105946.36394949713	302.43250754239915	438528.26942299266	1.0212436663706326
20200	40.40000000000341	-132762.49660839012	26994.92594784892	-105767.57066054121	300.73183998905404	438932.53152298095	1.0203030887658366
20300	40.600000000003654	-132969.89951732397	27125.82566875285	-105844.07384857112	302.19010344188	438932.53152298095	1.0203030887658366
20400	40.8000000000039	-132663.34826117032	27010.473087376344	-105652.87517379399	300.90503994098873	438932.53152298095	1.0203030887658366
20500	41.00000000000414	-132865.58145353722	27196.214253670394	-105669.36719986681	302.97425408920435	438353.3105489286	1.0216512728326197
20600	41.20000000000439	-132692.4185887611	26902.99179817826	-105789.42679058285	299.70766507404596	438085.94904022873	1.0222747811333723
20700	41.40000000000463	-132759.23161207428	26921.003675701715	-105838.22793637255	299.908322971006	438175.9562734347	1.0220647921476493
20800	41.600000000004876	-132819.80669882512	27109.883258477377	-105709.92344034776	302.0125000513293	438481.81701518793	1.0213518560957644
20900	41.80000000000512	-132846.9754604087	27130.570831880195	-105716.40462852849	302.24296602950454	438762.6931016522	1.0206980327038637
21000	42.000000000005365	-132876.46545323072	26904.0496578914	-105972.41579533933	299.7194499590498	437326.8309645625	1.0240492601035844
21100	42.20000000000561	-133107.20245298118	27087.944737347196	-106019.25771563398	301.7680981278395	437146.1783075007	1.0244724531428466
21200	42.40000000000585	-133005.43828054605	26957.273516660163	-106048.16476388588	300.3123802382352	437351.10803304065	1.023992415811765
21300	42.6000000000061	-132949.28542315596	26980.33117892912	-105968.95424422683	300.56924974079976	438208.3634905136	1.0219892064711824
21400	42.80000000000634	-132965.00645295338	27057.28072719757	-105907.72572575581	301.4264915529019	438208.3634905136	1.0219892064711824
21500	43.00000000000659	-133139.67070637154	27106.51170969855	-106033.158996673	301.9749399531898	439075.26953841967	1.0199714006746594
21600	43.20000000000683	-133044.08614635438	26958.111392618623	-106085.97475373575	300.32171443604545	439809.4003291043	1.0182688622334788
21700	43.400000000007076	-133206.64115765443	27322.262382936668	-105884.37877471776	304.378469307822	439809.4003291043	1.0182688622334788
21800	43.60000000000732	-133132.6802579004	27070.846351445274	-106061.83390645514	301.57761681060754	439772.48514961376	1.018354337289532
21900	43.800000000007564	-133087.78766342718	26980.825148336033	-106106.96251509116	300.5747527130593	440111.54971930094	1.0175697910185186
