#"Step"	"Time (ps)"	"Potential Energy (kilocalorie/mole)"	"Kinetic Energy (kilocalorie/mole)"	"Total Energy (kilocalorie/mole)"	"Temperature (K)"	"Box Volume (angstrom**3)"	"Density (gram/(item*milliliter))"
11900	23.799999999997688	-131159.77083990682	26837.66980887419	-104322.10103103264	298.9104761247206	498404.7066624888	0.8987188609703775
12000	23.999999999997577	-131275.3301133294	26870.10031395406	-104405.22979937533	299.2716780391724	498404.7066624888	0.8987188609703775
12100	24.199999999997466	-131340.1006678227	26928.736070595925	-104411.36459722677	299.92474673181863	498404.7066624888	0.8987188609703775
12200	24.399999999997355	-131228.42523761236	26805.019150038665	-104423.4060875737	298.5468221991818	498404.7066624888	0.8987188609703775
12300	24.599999999997245	-131334.00602155118	26956.533889411658	-104377.47213213953	300.23435107961086	498404.7066624888	0.8987188609703775
12400	24.799999999997134	-131402.6006678227	26989.50484568266	-104413.09582214004	300.6015723885932	498404.7066624888	0.8987188609703775
12500	24.999999999997023	-131314.4075511879	26964.3126971223	-104350.0948540656	300.32098926888096	498404.7066624888	0.8987188609703775
12600	25.199999999996912	-131300.1867098877	26936.851615838554	-104363.33509404915	300.01513540973895	498404.7066624888	0.8987188609703775
12700	25.3999999999968	-131393.45869841543	27080.626913611857	-104312.83178480357	301.61646454965484	498404.7066624888	0.8987188609703775
12800	25.59999999999669	-131392.44292403685	27054.67704152144	-104337.7658825154	301.32744211674014	498404.7066624888	0.8987188609703775
12900	25.79999999999658	-131102.5887175359	26817.929685578943	-104284.65903195695	298.69061614078896	498404.7066624888	0.8987188609703775
13000	25.99999999999647	-131400.09110759324	27106.951133686274	-104293.13997390697	301.90965636593745	498404.7066624888	0.8987188609703775
13100	26.199999999996358	-131398.35831600626	26827.33150499716	-104571.0268110091	298.7953309814868	498404.7066624888	0.8987188609703775
13200	26.399999999996247	-131309.86644220128	26851.734292792433	-104458.13214940885	299.06712242130266	498404.7066624888	0.8987188609703775
13300	26.599999999996136	-131291.82150912288	26869.59607326791	-104422.22543585498	299.2660619471401	498404.7066624888	0.8987188609703775
13400	26.799999999996025	-131376.9075511879	27044.508701880768	-104332.39884930712	301.21418998773504	498404.7066624888	0.8987188609703775
13500	26.999999999995914	-131337.6508590273	27015.412218890488	-104322.2386401368	300.89012148081486	498404.7066624888	0.8987188609703775
13600	27.199999999995804	-131218.02848809038	26929.01268341361	-104289.01580467678	299.9278275681813	498404.7066624888	0.8987188609703775
13700	27.399999999995693	-131116.86931027012	26925.981008144092	-104190.88830212603	299.8940616151488	498404.7066624888	0.8987188609703775
